civil_date,total_row_count,rows_from_offset_0,rows_from_offset_minus_1,rows_from_offset_minus_7,rows_from_offset_minus_30,rows_from_offset_minus_365,rows_from_offset_minus_3650,rows_from_offset_plus_1,t0_file_status,expected_contributing_files_count,available_contributing_files_count,coverage_quality_flag,coverage_completeness,represented_only,documented_exception_label
2014-02-03,129591,123373,991,1576,1236,2259,0,156,present,6,6,full,1.0,False,
2014-02-04,139488,132831,1013,1723,1308,2404,0,209,present,6,6,full,1.0,False,
2014-02-05,136832,130921,933,1403,1080,2343,0,152,present,6,6,full,1.0,False,
2014-02-06,137537,132564,962,1219,649,1958,0,185,present,6,6,full,1.0,False,
2014-02-07,126550,122785,539,1245,590,1167,0,224,present,6,6,full,1.0,False,
2014-02-08,77264,73531,477,896,1009,1242,0,109,present,6,6,full,1.0,False,
2014-02-09,80729,75621,969,945,958,2159,0,77,present,6,6,full,1.0,False,
2014-02-10,134387,128158,1100,1770,830,2384,0,145,present,6,6,full,1.0,False,
2014-02-11,147501,140988,1086,1795,987,2355,0,290,present,6,6,full,1.0,False,
2014-02-12,147407,141585,984,1421,602,2532,0,283,present,6,6,full,1.0,False,
2014-02-13,142321,137145,970,1327,616,2012,0,251,present,6,6,full,1.0,False,
2014-02-14,130881,127532,593,961,561,939,0,295,present,6,6,full,1.0,False,
2014-02-15,79386,76206,385,750,874,1012,0,159,present,6,6,full,1.0,False,
2014-02-16,79928,74947,1066,1185,811,1851,0,68,present,6,6,full,1.0,False,
2014-02-17,137292,131888,1127,2091,0,2083,0,103,present,6,5,t_minus_n_neighbor_substrate_gap,0.8333333333333334,False,
2014-02-18,154700,147381,1374,1879,742,3041,0,283,present,6,6,full,1.0,False,
2014-02-19,167952,160937,1317,1660,638,3113,0,287,present,6,6,full,1.0,False,
2014-02-20,160726,155166,1129,474,497,3035,0,425,present,6,6,full,1.0,False,
2014-02-21,146229,141830,642,1343,384,1809,0,221,present,6,6,full,1.0,False,
2014-02-22,94526,90324,639,879,731,1745,0,208,present,6,6,full,1.0,False,
2014-02-23,94950,89819,963,263,747,3057,0,101,present,6,6,full,1.0,False,
2014-02-24,151692,144933,1220,1532,757,3087,0,163,present,6,6,full,1.0,False,
2014-02-25,159378,152040,1280,1405,902,3486,0,265,present,6,6,full,1.0,False,
2014-02-26,160840,155007,309,1245,651,3428,0,200,present,6,6,full,1.0,False,
2014-02-27,48172,41631,1324,1371,436,3220,0,190,present,6,6,full,1.0,False,
2014-02-28,146492,142652,658,1114,277,1752,0,39,present,6,6,full,1.0,False,
2014-03-01,98773,95726,165,638,501,1562,0,181,present,6,6,full,1.0,False,
2014-03-02,35351,29000,1115,1196,849,2927,0,264,present,6,6,full,1.0,False,
2014-03-03,151325,143964,1206,1890,1025,3179,0,61,present,6,6,full,1.0,False,
2014-03-04,153234,145760,1162,1592,1046,3239,0,435,present,6,6,full,1.0,False,
2014-03-05,157665,150845,1195,1512,656,3117,0,340,present,6,6,full,1.0,False,
2014-03-06,156844,150388,1108,1301,782,2888,0,377,present,6,6,full,1.0,False,
2014-03-07,138929,134888,707,601,627,1873,0,233,present,6,6,full,1.0,False,
2014-03-08,92793,88092,660,855,1310,1699,0,177,present,6,6,full,1.0,False,
2014-03-09,90118,83552,951,976,1015,3512,0,112,present,6,6,full,1.0,False,
2014-03-10,146535,139024,1177,1751,1313,3129,0,141,present,6,6,full,1.0,False,
2014-03-11,155021,147009,1296,1989,1209,3219,0,299,present,6,6,full,1.0,False,
2014-03-12,145011,138898,1162,0,1003,3633,0,315,present,6,5,t_minus_n_neighbor_substrate_gap,0.8333333333333334,False,
2014-03-13,149879,143636,637,1704,545,3069,0,288,present,6,6,full,1.0,False,
2014-03-14,91967,86906,696,1736,615,1647,0,367,present,6,6,full,1.0,False,
2014-03-15,94241,89814,650,934,888,1813,0,142,present,6,6,full,1.0,False,
2014-03-16,97211,90823,933,1134,1142,2983,0,196,present,6,6,full,1.0,False,
2014-03-17,144762,137328,1050,1984,987,3245,0,168,present,6,6,full,1.0,False,
2014-03-18,154524,148134,0,1681,1002,3435,0,272,present,6,5,t_minus_n_neighbor_substrate_gap,0.8333333333333334,False,
2014-03-19,7125,0,1305,1619,739,3150,0,312,expected_absent_per_recognized_list,6,5,t0_absent_substrate_gap,0.8333333333333334,False,
2014-03-20,152444,146417,1122,1381,446,3078,0,0,present,6,5,t_plus_1_neighbor_substrate_gap,0.8333333333333334,False,
2014-03-21,140701,136494,673,1098,570,1589,0,277,present,6,6,full,1.0,False,
2014-03-22,91953,88022,661,846,726,1492,0,206,present,6,6,full,1.0,False,
2014-03-23,93761,87557,1080,904,1022,3056,0,142,present,6,6,full,1.0,False,
2014-03-24,147620,140193,1251,1773,834,3360,0,209,present,6,6,full,1.0,False,
2014-03-25,157355,150205,1338,1432,491,3419,0,470,present,6,6,full,1.0,False,
2014-03-26,156105,149194,1158,1658,689,3162,0,244,present,6,6,full,1.0,False,
2014-03-27,151581,145703,1051,1315,387,2869,0,256,present,6,6,full,1.0,False,
2014-03-28,138691,134855,645,905,416,1684,0,186,present,6,6,full,1.0,False,
2014-03-29,87605,83504,653,1087,762,1478,0,121,present,6,6,full,1.0,False,
2014-03-30,79079,73280,1061,1013,811,2743,0,171,present,6,6,full,1.0,False,
2014-03-31,141279,134626,1169,1448,773,3054,0,209,present,6,6,full,1.0,False,
2014-04-01,142285,135721,975,1254,764,3234,0,337,present,6,6,full,1.0,False,
2014-04-02,138232,130220,1338,2713,817,2786,0,358,present,6,6,full,1.0,False,
2014-04-03,139809,134492,654,1647,552,2284,0,180,present,6,6,full,1.0,False,
2014-04-04,90559,86117,823,1289,616,1531,0,183,present,6,6,full,1.0,False,
2014-04-05,107278,103569,565,901,931,1173,0,139,present,6,6,full,1.0,False,
2014-04-06,95815,89931,1141,1094,1332,2144,0,173,present,6,6,full,1.0,False,
2014-04-07,144432,137791,810,1815,1255,2583,0,178,present,6,6,full,1.0,False,
2014-04-08,116670,109665,1180,1524,1202,2829,0,270,present,6,6,full,1.0,False,
2014-04-09,158320,151771,1079,1459,1106,2769,0,136,present,6,6,full,1.0,False,
2014-04-10,156391,150460,1297,1260,734,2396,0,244,present,6,6,full,1.0,False,
2014-04-11,139496,135747,576,1080,544,1413,0,136,present,6,6,full,1.0,False,
2014-04-12,90220,86117,529,883,1203,1371,0,117,present,6,6,full,1.0,False,
2014-04-13,91116,85060,835,1141,1347,2610,0,123,present,6,6,full,1.0,False,
2014-04-14,143897,136701,1103,2105,1089,2775,0,124,present,6,6,full,1.0,False,
2014-04-15,148654,141141,1018,2189,1003,3083,0,220,present,6,6,full,1.0,False,
2014-04-16,149676,142152,1168,2058,724,3318,0,256,present,6,6,full,1.0,False,
2014-04-17,156467,150573,1014,1068,540,2890,0,382,present,6,6,full,1.0,False,
2014-04-18,121400,117140,590,1586,461,1471,0,152,present,6,6,full,1.0,False,
2014-04-19,81255,77399,615,873,939,1312,0,117,present,6,6,full,1.0,False,
2014-04-20,84524,78997,773,737,950,2970,0,97,present,6,6,full,1.0,False,
2014-04-21,124916,117888,1145,1629,1002,3173,0,79,present,6,6,full,1.0,False,
2014-04-22,148582,141141,1346,1671,967,3058,0,399,present,6,6,full,1.0,False,
2014-04-23,159631,153249,862,1352,812,3099,0,257,present,6,6,full,1.0,False,
2014-04-24,151689,145703,1043,1131,608,2795,0,409,present,6,6,full,1.0,False,
2014-04-25,140459,136263,788,1293,561,1396,0,158,present,6,6,full,1.0,False,
2014-04-26,87790,84009,686,845,694,1322,0,234,present,6,6,full,1.0,False,
2014-04-27,91649,86048,1044,952,879,2437,0,289,present,6,6,full,1.0,False,
2014-04-28,142130,135502,1201,1740,687,2788,0,212,present,6,6,full,1.0,False,
2014-04-29,150417,143652,1251,1779,637,2822,0,276,present,6,6,full,1.0,False,
2014-04-30,146101,140048,985,1447,565,2839,0,217,present,6,6,full,1.0,False,
2014-05-01,135435,130271,996,1024,328,2623,0,193,present,6,6,full,1.0,False,
2014-05-02,133447,129741,710,1044,419,1371,0,162,present,6,6,full,1.0,False,
2014-05-03,88846,85137,683,778,932,1217,0,99,present,6,6,full,1.0,False,
2014-05-04,86199,80511,1117,983,986,2515,0,87,present,6,6,full,1.0,False,
2014-05-05,134829,127879,1209,1928,1105,2576,0,132,present,6,6,full,1.0,False,
2014-05-06,151468,144585,1235,1562,987,2869,0,230,present,6,6,full,1.0,False,
2014-05-07,151365,144787,1274,1403,877,2817,0,207,present,6,6,full,1.0,False,
2014-05-08,143275,137279,1059,1352,556,2745,0,284,present,6,6,full,1.0,False,
2014-05-09,132025,128143,750,1100,535,1245,0,252,present,6,6,full,1.0,False,
2014-05-10,86701,83020,592,701,953,1214,0,221,present,6,6,full,1.0,False,
2014-05-11,84745,78952,1025,948,1065,2631,0,124,present,6,6,full,1.0,False,
2014-05-12,139706,132788,1013,1798,973,2953,0,181,present,6,6,full,1.0,False,
2014-05-13,142996,135761,1306,1880,948,2883,0,218,present,6,6,full,1.0,False,
2014-05-14,147274,140513,1293,1439,894,2866,0,269,present,6,6,full,1.0,False,
2014-05-15,149546,144010,1080,1125,482,2594,0,255,present,6,6,full,1.0,False,
2014-05-16,135848,132218,634,896,389,1467,0,244,present,6,6,full,1.0,False,
2014-05-17,86709,83204,655,647,788,1233,0,182,present,6,6,full,1.0,False,
2014-05-18,84776,79713,867,758,901,2421,0,116,present,6,6,full,1.0,False,
2014-05-19,139741,133425,1331,1022,969,2838,0,156,present,6,6,full,1.0,False,
2014-05-20,150251,143289,1183,1756,832,2871,0,320,present,6,6,full,1.0,False,
2014-05-21,151689,144930,1250,1597,709,2866,0,337,present,6,6,full,1.0,False,
2014-05-22,150724,144768,1210,1372,366,2762,0,246,present,6,6,full,1.0,False,
2014-05-23,140468,136505,614,1288,482,1357,0,222,present,6,6,full,1.0,False,
2014-05-24,93660,89995,654,712,743,1357,0,199,present,6,6,full,1.0,False,
2014-05-25,98262,93621,908,931,736,1854,0,212,present,6,6,full,1.0,False,
2014-05-26,118926,112154,1395,1628,799,2513,0,437,present,6,6,full,1.0,False,
2014-05-27,141421,134542,1281,1722,670,2890,0,316,present,6,6,full,1.0,False,
2014-05-28,144800,138870,1179,1271,633,2495,0,352,present,6,6,full,1.0,False,
2014-05-29,144703,139525,944,1324,277,2440,0,193,present,6,6,full,1.0,False,
2014-05-30,132835,129348,818,860,339,1317,0,153,present,6,6,full,1.0,False,
2014-05-31,88690,85283,694,795,520,1249,0,149,present,6,6,full,1.0,False,
2014-06-01,90013,85164,855,984,632,2313,0,65,present,6,6,full,1.0,False,
2014-06-02,138489,132453,1087,1738,745,2310,0,156,present,6,6,full,1.0,False,
2014-06-03,149101,142661,1124,1683,935,2382,0,316,present,6,6,full,1.0,False,
2014-06-04,154582,148172,1214,1308,774,2644,0,470,present,6,6,full,1.0,False,
2014-06-05,150709,145173,953,1123,668,2480,0,312,present,6,6,full,1.0,False,
2014-06-06,117393,113358,640,1131,728,1221,0,315,present,6,6,full,1.0,False,
2014-06-07,86189,82187,524,721,1304,1312,0,141,present,6,6,full,1.0,False,
2014-06-08,86666,80838,893,1123,1135,2546,0,131,present,6,6,full,1.0,False,
2014-06-09,130938,123697,1217,1880,1112,2837,0,195,present,6,6,full,1.0,False,
2014-06-10,144524,137716,1222,1678,1187,2530,0,191,present,6,6,full,1.0,False,
2014-06-11,145896,138600,1334,1532,1602,2581,0,247,present,6,6,full,1.0,False,
2014-06-12,139058,133741,1077,1395,532,2148,0,165,present,6,6,full,1.0,False,
2014-06-13,132096,127973,634,1418,554,1301,0,216,present,6,6,full,1.0,False,
2014-06-14,86931,83105,593,724,978,1351,0,180,present,6,6,full,1.0,False,
2014-06-15,89324,83561,950,1057,1204,2349,0,203,present,6,6,full,1.0,False,
2014-06-16,141579,134921,1290,1535,1143,2552,0,138,present,6,6,full,1.0,False,
2014-06-17,148964,142523,1242,1586,933,2449,0,231,present,6,6,full,1.0,False,
2014-06-18,149853,143387,1305,1396,900,2608,0,257,present,6,6,full,1.0,False,
2014-06-19,147723,142239,1112,1176,497,2495,0,204,present,6,6,full,1.0,False,
2014-06-20,142729,138881,663,1090,485,1433,0,177,present,6,6,full,1.0,False,
2014-06-21,96292,92482,682,687,978,1322,0,141,present,6,6,full,1.0,False,
2014-06-22,98622,92937,967,1026,1003,2555,0,134,present,6,6,full,1.0,False,
2014-06-23,145198,138493,1235,1668,813,2867,0,122,present,6,6,full,1.0,False,
2014-06-24,148703,142229,1305,1550,706,2649,0,264,present,6,6,full,1.0,False,
2014-06-25,151206,145120,1236,1322,773,2535,0,220,present,6,6,full,1.0,False,
2014-06-26,146528,141195,980,1180,327,2544,0,302,present,6,6,full,1.0,False,
2014-06-27,137609,134209,530,849,320,1379,0,322,present,6,6,full,1.0,False,
2014-06-28,82632,79423,685,617,705,1056,0,146,present,6,6,full,1.0,False,
2014-06-29,84551,79642,794,1066,679,2166,0,204,present,6,6,full,1.0,False,
2014-06-30,130603,124345,1059,2063,577,2435,0,124,present,6,6,full,1.0,False,
2014-07-01,137806,131647,1298,1606,511,2535,0,209,present,6,6,full,1.0,False,
2014-07-02,141790,136041,1246,1282,634,2347,0,240,present,6,6,full,1.0,False,
2014-07-03,138403,133320,1145,1281,491,1951,0,215,present,6,6,full,1.0,False,
2014-07-04,110719,105976,741,2166,491,1179,0,166,present,6,6,full,1.0,False,
2014-07-05,75439,71545,661,806,829,1390,0,208,present,6,6,full,1.0,False,
2014-07-06,86898,81026,1208,849,1093,2608,0,114,present,6,6,full,1.0,False,
2014-07-07,153513,146660,1183,1683,1109,2708,0,170,present,6,6,full,1.0,False,
2014-07-08,142127,135173,1166,1564,1100,2852,0,272,present,6,6,full,1.0,False,
2014-07-09,144735,137793,1186,1242,1043,3235,0,236,present,6,6,full,1.0,False,
2014-07-10,156845,150370,1439,1224,589,3067,0,156,present,6,6,full,1.0,False,
2014-07-11,225001,220975,590,969,557,1692,0,218,present,6,6,full,1.0,False,
2014-07-12,95086,90840,563,1034,926,1426,0,297,present,6,6,full,1.0,False,
2014-07-13,97727,91784,1018,1199,925,2577,0,224,present,6,6,full,1.0,False,
2014-07-14,150859,143242,1160,2533,993,2779,0,152,present,6,6,full,1.0,False,
2014-07-15,163704,155456,1534,2467,1112,2768,0,367,present,6,6,full,1.0,False,
2014-07-16,161852,154532,1360,1838,902,2904,0,316,present,6,6,full,1.0,False,
2014-07-17,172583,165595,1689,1695,560,2806,0,238,present,6,6,full,1.0,False,
2014-07-18,174795,169873,966,1699,413,1567,0,277,present,6,6,full,1.0,False,
2014-07-19,111943,107913,752,975,743,1355,0,205,present,6,6,full,1.0,False,
2014-07-20,110686,105073,940,1109,969,2482,0,113,present,6,6,full,1.0,False,
2014-07-21,163946,157143,1383,1781,738,2662,0,239,present,6,6,full,1.0,False,
2014-07-22,166540,159182,1398,1857,869,2945,0,289,present,6,6,full,1.0,False,
2014-07-23,171932,165038,1454,1429,839,2829,0,343,present,6,6,full,1.0,False,
2014-07-24,173553,166799,1404,1750,540,2830,0,230,present,6,6,full,1.0,False,
2014-07-25,176995,172627,933,1335,392,1489,0,219,present,6,6,full,1.0,False,
2014-07-26,104569,100994,625,814,667,1249,0,220,present,6,6,full,1.0,False,
2014-07-27,98783,93715,972,934,824,2212,0,126,present,6,6,full,1.0,False,
2014-07-28,146292,140027,1121,1752,754,2473,0,165,present,6,6,full,1.0,False,
2014-07-29,149772,143358,1021,1557,716,2871,0,249,present,6,6,full,1.0,False,
2014-07-30,147180,140984,1012,1388,629,2931,0,236,present,6,6,full,1.0,False,
2014-07-31,154530,148748,1034,1234,313,3019,0,182,present,6,6,full,1.0,False,
2014-08-01,143273,139473,596,1051,375,1549,0,229,present,6,6,full,1.0,False,
2014-08-02,95950,92132,640,857,649,1505,0,167,present,6,6,full,1.0,False,
2014-08-03,98091,92178,922,1218,1211,2432,0,130,present,6,6,full,1.0,False,
2014-08-04,151604,144499,1135,1696,1508,2499,0,267,present,6,6,full,1.0,False,
2014-08-05,160784,153245,1251,1785,1331,2866,0,306,present,6,6,full,1.0,False,
2014-08-06,163061,155934,1204,1570,1034,3077,0,242,present,6,6,full,1.0,False,
2014-08-07,164326,158398,959,1496,684,2563,0,226,present,6,6,full,1.0,False,
2014-08-08,152025,147865,702,1187,719,1241,0,311,present,6,6,full,1.0,False,
2014-08-09,103481,99563,720,717,1070,1150,0,261,present,6,6,full,1.0,False,
2014-08-10,100704,95523,771,949,1154,2122,0,185,present,6,6,full,1.0,False,
2014-08-11,139499,132630,1205,1945,1143,2435,0,141,present,6,6,full,1.0,False,
2014-08-12,153456,146949,1178,1643,1050,2395,0,241,present,6,6,full,1.0,False,
2014-08-13,161619,155257,1049,1582,1039,2460,0,232,present,6,6,full,1.0,False,
2014-08-14,156759,150883,1020,1328,733,2547,0,248,present,6,6,full,1.0,False,
2014-08-15,142734,138744,662,1190,546,1353,0,239,present,6,6,full,1.0,False,
2014-08-16,92813,88968,623,843,935,1281,0,163,present,6,6,full,1.0,False,
2014-08-17,95429,89326,992,1488,997,2367,0,259,present,6,6,full,1.0,False,
2014-08-18,151157,144322,1117,2090,795,2720,0,113,present,6,6,full,1.0,False,
2014-08-19,154952,147825,1101,2156,723,2891,0,256,present,6,6,full,1.0,False,
2014-08-20,164364,157687,1187,1724,717,2775,0,274,present,6,6,full,1.0,False,
2014-08-21,160696,154870,942,1511,439,2635,0,299,present,6,6,full,1.0,False,
2014-08-22,147063,142481,727,1273,614,1635,0,333,present,6,6,full,1.0,False,
2014-08-23,95937,91650,618,996,822,1678,0,173,present,6,6,full,1.0,False,
2014-08-24,105500,100148,997,1094,792,2312,0,157,present,6,6,full,1.0,False,
2014-08-25,153937,147835,1231,1492,835,2380,0,164,present,6,6,full,1.0,False,
2014-08-26,161665,155074,1118,1994,842,2365,0,272,present,6,6,full,1.0,False,
2014-08-27,165876,159180,1210,2092,820,2379,0,195,present,6,6,full,1.0,False,
2014-08-28,165944,160095,1199,1680,454,2291,0,225,present,6,6,full,1.0,False,
2014-08-29,141450,137316,769,1350,463,1278,0,274,present,6,6,full,1.0,False,
2014-08-30,105157,101565,690,897,671,1170,0,164,present,6,6,full,1.0,False,
2014-08-31,102845,97884,916,977,670,2215,0,183,present,6,6,full,1.0,False,
2014-09-01,134025,126948,1133,2208,871,2528,0,337,present,6,6,full,1.0,False,
2014-09-02,163904,156778,1316,2417,704,2423,0,266,present,6,6,full,1.0,False,
2014-09-03,182135,175215,1243,1850,1084,2454,0,289,present,6,6,full,1.0,False,
2014-09-04,172554,166281,1242,1617,803,2274,0,337,present,6,6,full,1.0,False,
2014-09-05,161081,156390,825,1265,701,1338,0,562,present,6,6,full,1.0,False,
2014-09-06,102698,98017,761,1038,1364,1288,0,230,present,6,6,full,1.0,False,
2014-09-07,99004,92469,978,1613,1608,2105,0,231,present,6,6,full,1.0,False,
2014-09-08,157580,149469,1466,2200,1613,2645,0,187,present,6,6,full,1.0,False,
2014-09-09,167785,159348,1423,2268,1469,2890,0,387,present,6,6,full,1.0,False,
2014-09-10,178173,170083,1382,2358,1264,2613,0,473,present,6,6,full,1.0,False,
2014-09-11,181908,174852,1456,1949,669,2621,0,361,present,6,6,full,1.0,False,
2014-09-12,167151,162458,645,1649,739,1402,0,258,present,6,6,full,1.0,False,
2014-09-13,98596,94048,692,899,1289,1489,0,179,present,6,6,full,1.0,False,
2014-09-14,105974,99677,1116,1081,1431,2449,0,220,present,6,6,full,1.0,False,
2014-09-15,168125,160291,1233,2178,1499,2678,0,246,present,6,6,full,1.0,False,
2014-09-16,172868,165367,1383,1962,1171,2646,0,339,present,6,6,full,1.0,False,
2014-09-17,173448,166099,1317,1675,1195,2751,0,411,present,6,6,full,1.0,False,
2014-09-18,167765,161275,1215,1533,617,2695,0,430,present,6,6,full,1.0,False,
2014-09-19,157598,152908,738,1268,698,1678,0,308,present,6,6,full,1.0,False,
2014-09-20,103106,98680,638,765,1299,1532,0,192,present,6,6,full,1.0,False,
2014-09-21,100614,94215,1144,1071,1578,2388,0,218,present,6,6,full,1.0,False,
2014-09-22,162518,154870,1236,2186,1427,2534,0,265,present,6,6,full,1.0,False,
2014-09-23,185493,177899,1372,2050,1136,2638,0,398,present,6,6,full,1.0,False,
2014-09-24,184856,178150,1360,1706,1042,2368,0,230,present,6,6,full,1.0,False,
2014-09-25,179031,173423,1376,1085,539,2440,0,168,present,6,6,full,1.0,False,
2014-09-26,161849,157459,773,1396,537,1376,0,308,present,6,6,full,1.0,False,
2014-09-27,102540,98564,613,923,951,1213,0,276,present,6,6,full,1.0,False,
2014-09-28,102356,97025,791,1088,1041,2233,0,178,present,6,6,full,1.0,False,
2014-09-29,164026,156758,1153,2125,1151,2590,0,249,present,6,6,full,1.0,False,
2014-09-30,166710,159664,1183,1900,888,2656,0,419,present,6,6,full,1.0,False,
2014-10-01,168146,161459,762,1955,814,2783,0,373,present,6,6,full,1.0,False,
2014-10-02,113603,107884,1070,1479,645,2236,0,289,present,6,6,full,1.0,False,
2014-10-03,152780,148427,834,1518,571,1273,0,157,present,6,6,full,1.0,False,
2014-10-04,111197,106810,608,1252,1191,1198,0,138,present,6,6,full,1.0,False,
2014-10-05,106598,100756,930,1473,1189,2099,0,151,present,6,6,full,1.0,False,
2014-10-06,158368,150793,1274,2015,1257,2846,0,183,present,6,6,full,1.0,False,
2014-10-07,174519,166907,1326,1961,1399,2628,0,298,present,6,6,full,1.0,False,
2014-10-08,182113,175082,1229,1800,1276,2436,0,290,present,6,6,full,1.0,False,
2014-10-09,186169,179530,1085,1767,1068,2338,0,381,present,6,6,full,1.0,False,
2014-10-10,167841,162937,680,1585,848,1478,0,313,present,6,6,full,1.0,False,
2014-10-11,105597,101057,647,1090,1181,1341,0,281,present,6,6,full,1.0,False,
2014-10-12,112336,106309,1168,1211,989,2547,0,112,present,6,6,full,1.0,False,
2014-10-13,158488,151099,1302,1938,1124,2751,0,274,present,6,6,full,1.0,False,
2014-10-14,189644,181672,1603,1986,1236,2833,0,314,present,6,6,full,1.0,False,
2014-10-15,217028,209492,1398,1796,972,3084,0,286,present,6,6,full,1.0,False,
2014-10-16,181725,175808,1214,1278,580,2545,0,300,present,6,6,full,1.0,False,
2014-10-17,170244,165897,821,1304,705,1284,0,233,present,6,6,full,1.0,False,
2014-10-18,112317,108177,621,847,1148,1285,0,239,present,6,6,full,1.0,False,
2014-10-19,109492,104545,973,941,796,2141,0,96,present,6,6,full,1.0,False,
2014-10-20,173404,166179,1342,2002,991,2633,0,257,present,6,6,full,1.0,False,
2014-10-21,184740,178893,1399,2327,1083,716,0,322,present,6,6,full,1.0,False,
2014-10-22,183234,178401,1408,1866,1005,281,0,273,present,6,6,full,1.0,False,
2014-10-23,179217,173039,1095,1641,464,2684,0,294,present,6,6,full,1.0,False,
2014-10-24,167030,162904,731,1308,550,1355,0,182,present,6,6,full,1.0,False,
2014-10-25,105108,101225,698,815,1024,1180,0,166,present,6,6,full,1.0,False,
2014-10-26,107727,102122,1055,1183,834,2325,0,208,present,6,6,full,1.0,False,
2014-10-27,170165,162865,1419,2035,987,2697,0,162,present,6,6,full,1.0,False,
2014-10-28,176738,169659,1430,1979,727,2634,0,309,present,6,6,full,1.0,False,
